Type,SKU,Name,Description,Tax status,Tax class,In stock?,Stock,Allow customer reviews?,Sale price,Regular price,Categories,Tags,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
variable,499564266,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,"Cool T-shirt it is suitable for summer, spring, fall and winter. It can be worn in family theme clothing, city streets, friends gathering, leisure and entertainment, travel, sports and fitness scenes.\n\n[Design Note]:Front area printing\n\n[Material Description]:100% cotton\n\n[Product Performance]:Soft and comfortable hand feel, slightly elastic, good wearable and good fit, comfortable and fashionable, simple and practical, not easy to shrink, durable, fashionable and trendy.\n\n[Applicable scenes]:Daily, home, travel, fitness sports, etc.\n\n[Applicable crowd]:Ladies\n\n[Washing Instructions]:Hand wash or machine wash, do not soak for a long time, do not bleach, the temperature of the washing liquid should not exceed 45?C.\n\n[Special instructions]:This size data is measured under the clothes lay flat, due to different measurement methods, the error within 2-4cm is normal.",taxable,,1,,1,,,Women > Women T-shirts,,"https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-2.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-3.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-4.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-5.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-6.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-7.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-8.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-9.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-10.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-11.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-12.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-13.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-25.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-24.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-23.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-22.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-21.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-20.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-19.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-18.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-17.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-16.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-15.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-14.jpg, https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg",,0,size,"L, M, S, XL, XXL",1,1,color,"Black, Blue, Burgundy, Deep Heather, Fuchusia, Gray, Navy Blue, Pink, Purple, Sky Blue, Spider Baby Blue, White, Yellow",1,1,,,,
variation,499564266-1,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,1,size,L,,1,color,Black,,1,,,,
variation,499564266-2,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,2,size,L,,1,color,Blue,,1,,,,
variation,499564266-3,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,3,size,L,,1,color,Burgundy,,1,,,,
variation,499564266-4,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,4,size,L,,1,color,Deep Heather,,1,,,,
variation,499564266-5,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,5,size,L,,1,color,Fuchusia,,1,,,,
variation,499564266-6,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,6,size,L,,1,color,Gray,,1,,,,
variation,499564266-7,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,7,size,L,,1,color,Navy Blue,,1,,,,
variation,499564266-8,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,8,size,L,,1,color,Pink,,1,,,,
variation,499564266-9,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,9,size,L,,1,color,Purple,,1,,,,
variation,499564266-10,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,10,size,L,,1,color,Sky Blue,,1,,,,
variation,499564266-11,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,11,size,L,,1,color,Spider Baby Blue,,1,,,,
variation,499564266-12,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,12,size,L,,1,color,White,,1,,,,
variation,499564266-13,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,13,size,L,,1,color,Yellow,,1,,,,
variation,499564266-14,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,14,size,M,,1,color,Black,,1,,,,
variation,499564266-15,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,15,size,M,,1,color,Blue,,1,,,,
variation,499564266-16,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,16,size,M,,1,color,Burgundy,,1,,,,
variation,499564266-17,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,17,size,M,,1,color,Deep Heather,,1,,,,
variation,499564266-18,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,18,size,M,,1,color,Fuchusia,,1,,,,
variation,499564266-19,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,19,size,M,,1,color,Gray,,1,,,,
variation,499564266-20,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,20,size,M,,1,color,Navy Blue,,1,,,,
variation,499564266-21,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,21,size,M,,1,color,Pink,,1,,,,
variation,499564266-22,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,22,size,M,,1,color,Purple,,1,,,,
variation,499564266-23,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,23,size,M,,1,color,Sky Blue,,1,,,,
variation,499564266-24,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,24,size,M,,1,color,Spider Baby Blue,,1,,,,
variation,499564266-25,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,25,size,M,,1,color,White,,1,,,,
variation,499564266-26,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,26,size,M,,1,color,Yellow,,1,,,,
variation,499564266-27,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,27,size,S,,1,color,Black,,1,,,,
variation,499564266-28,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,28,size,S,,1,color,Blue,,1,,,,
variation,499564266-29,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,29,size,S,,1,color,Burgundy,,1,,,,
variation,499564266-30,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,30,size,S,,1,color,Deep Heather,,1,,,,
variation,499564266-31,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,31,size,S,,1,color,Fuchusia,,1,,,,
variation,499564266-32,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,32,size,S,,1,color,Gray,,1,,,,
variation,499564266-33,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,33,size,S,,1,color,Navy Blue,,1,,,,
variation,499564266-34,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,34,size,S,,1,color,Pink,,1,,,,
variation,499564266-35,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,35,size,S,,1,color,Purple,,1,,,,
variation,499564266-36,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,36,size,S,,1,color,Sky Blue,,1,,,,
variation,499564266-37,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,37,size,S,,1,color,Spider Baby Blue,,1,,,,
variation,499564266-38,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,38,size,S,,1,color,White,,1,,,,
variation,499564266-39,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,39,size,S,,1,color,Yellow,,1,,,,
variation,499564266-40,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,40,size,XL,,1,color,Black,,1,,,,
variation,499564266-41,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,41,size,XL,,1,color,Blue,,1,,,,
variation,499564266-42,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,42,size,XL,,1,color,Burgundy,,1,,,,
variation,499564266-43,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,43,size,XL,,1,color,Deep Heather,,1,,,,
variation,499564266-44,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,44,size,XL,,1,color,Fuchusia,,1,,,,
variation,499564266-45,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,45,size,XL,,1,color,Gray,,1,,,,
variation,499564266-46,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,46,size,XL,,1,color,Navy Blue,,1,,,,
variation,499564266-47,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,47,size,XL,,1,color,Pink,,1,,,,
variation,499564266-48,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,48,size,XL,,1,color,Purple,,1,,,,
variation,499564266-49,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,49,size,XL,,1,color,Sky Blue,,1,,,,
variation,499564266-50,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,50,size,XL,,1,color,Spider Baby Blue,,1,,,,
variation,499564266-51,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,51,size,XL,,1,color,White,,1,,,,
variation,499564266-52,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,52,size,XL,,1,color,Yellow,,1,,,,
variation,499564266-53,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,53,size,XXL,,1,color,Black,,1,,,,
variation,499564266-54,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,54,size,XXL,,1,color,Blue,,1,,,,
variation,499564266-55,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,55,size,XXL,,1,color,Burgundy,,1,,,,
variation,499564266-56,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,56,size,XXL,,1,color,Deep Heather,,1,,,,
variation,499564266-57,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,57,size,XXL,,1,color,Fuchusia,,1,,,,
variation,499564266-58,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,58,size,XXL,,1,color,Gray,,1,,,,
variation,499564266-59,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,59,size,XXL,,1,color,Navy Blue,,1,,,,
variation,499564266-60,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,60,size,XXL,,1,color,Pink,,1,,,,
variation,499564266-61,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,61,size,XXL,,1,color,Purple,,1,,,,
variation,499564266-62,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,62,size,XXL,,1,color,Sky Blue,,1,,,,
variation,499564266-63,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,63,size,XXL,,1,color,Spider Baby Blue,,1,,,,
variation,499564266-64,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,64,size,XXL,,1,color,White,,1,,,,
variation,499564266-65,Casual Flamingo Women's Standard Short-Sleeved T-Shirt 150g,,taxable,parent,1,100,0,14.99,17.99,,,https://bangigum.com/wp-content/uploads/2022/09/Casual-Flamingo-Womens-Standard-Short-Sleeved-T-Shirt-150g-499564266-1.jpg,499564266,65,size,XXL,,1,color,Yellow,,1,,,,
